symbol,event_type,price,volume,market_sentiment,timestamp,date,hour,price_change,rolling_price,volume_spike
AMZN,trade,3303.35,1704,bearish,2026-04-22 19:20:17,2026-04-22,19,15.049999999999727,3293.928,False
AMZN,trade,3301.71,6996,bullish,2026-04-22 19:21:02,2026-04-22,19,-1.6399999999998727,3296.3559999999998,True
AMZN,trade,3294.51,6268,neutral,2026-04-22 19:21:08,2026-04-22,19,-7.199999999999818,3297.44,True
AMZN,trade,3292.88,9223,bullish,2026-04-22 19:21:11,2026-04-22,19,-1.6300000000001091,3296.15,True
AMZN,price_update,3300.36,630,bullish,2026-04-22 19:21:16,2026-04-22,19,7.480000000000018,3298.5620000000004,False
AMZN,price_update,3300.24,6109,bearish,2026-04-22 19:21:19,2026-04-22,19,-0.12000000000034561,3297.94,True
AMZN,trade,3298.68,774,neutral,2026-04-22 19:21:38,2026-04-22,19,-1.5599999999999454,3297.334,False
AMZN,trade,3295.09,1435,bullish,2026-04-22 19:21:45,2026-04-22,19,-3.5899999999996908,3297.45,False
AMZN,trade,3295.62,4189,bullish,2026-04-22 19:21:50,2026-04-22,19,0.5299999999997453,3297.9980000000005,False
AMZN,price_update,3308.02,7807,neutral,2026-04-22 19:21:59,2026-04-22,19,12.400000000000091,3299.53,True
AMZN,price_update,3299.01,8716,bullish,2026-04-22 19:22:06,2026-04-22,19,-9.009999999999764,3299.2839999999997,True
AMZN,trade,3295.57,7680,bearish,2026-04-22 19:22:18,2026-04-22,19,-3.4400000000000546,3298.6620000000003,True
AMZN,price_update,3297.07,8544,neutral,2026-04-22 19:22:32,2026-04-22,19,1.5,3299.058,True
AMZN,trade,3293.51,4464,bullish,2026-04-22 19:22:32,2026-04-22,19,-3.5599999999999454,3298.636,False
AMZN,price_update,3300.36,3217,bullish,2026-04-22 19:22:47,2026-04-22,19,6.849999999999909,3297.1040000000003,False
AMZN,price_update,3297.66,2758,neutral,2026-04-22 19:22:55,2026-04-22,19,-2.700000000000273,3296.8340000000003,False
AMZN,price_update,3296.47,4657,bullish,2026-04-22 19:23:10,2026-04-22,19,-1.1900000000000546,3297.014,False
AMZN,price_update,3293.05,8473,bearish,2026-04-22 19:23:16,2026-04-22,19,-3.419999999999618,3296.2100000000005,True
AMZN,price_update,3297.3,3729,neutral,2026-04-22 19:23:27,2026-04-22,19,4.25,3296.968,False
AMZN,price_update,3302.35,639,bearish,2026-04-22 19:23:38,2026-04-22,19,5.049999999999727,3297.3660000000004,False
AMZN,trade,3295.96,8227,bearish,2026-04-22 19:23:39,2026-04-22,19,-6.389999999999873,3297.0260000000003,True
AMZN,trade,3301.58,9285,bullish,2026-04-22 19:24:02,2026-04-22,19,5.619999999999891,3298.048,True
AMZN,trade,3297.09,2885,bearish,2026-04-22 19:24:23,2026-04-22,19,-4.489999999999782,3298.8559999999998,False
AMZN,trade,3299.63,8929,bearish,2026-04-22 19:24:24,2026-04-22,19,2.5399999999999636,3299.322,True
AMZN,trade,3296.24,2154,neutral,2026-04-22 19:24:25,2026-04-22,19,-3.3900000000003274,3298.1,False
AMZN,trade,3297.8,3061,bullish,2026-04-22 19:24:29,2026-04-22,19,1.5600000000004002,3298.468,False
AMZN,price_update,3294.08,6128,neutral,2026-04-22 19:24:30,2026-04-22,19,-3.7200000000002547,3296.968,True
AMZN,trade,3293.03,6155,bullish,2026-04-22 19:24:34,2026-04-22,19,-1.0499999999997272,3296.156,True
AMZN,trade,3284.75,2994,bearish,2026-04-22 19:25:20,2026-04-22,19,-8.2800000000002,3293.1800000000003,False
AMZN,trade,3296.7,8289,bearish,2026-04-22 19:25:22,2026-04-22,19,11.949999999999818,3293.272,True
AMZN,price_update,3294.8,1892,bearish,2026-04-22 19:25:28,2026-04-22,19,-1.8999999999996362,3292.672,False
AMZN,price_update,3290.92,5694,neutral,2026-04-22 19:25:32,2026-04-22,19,-3.880000000000109,3292.04,True
AMZN,trade,3292.14,6839,neutral,2026-04-22 19:25:32,2026-04-22,19,1.2199999999998,3291.862,True
AMZN,trade,3296.11,4238,bearish,2026-04-22 19:25:41,2026-04-22,19,3.9700000000002547,3294.1340000000005,False
AMZN,price_update,3293.66,4202,neutral,2026-04-22 19:25:41,2026-04-22,19,-2.450000000000273,3293.5260000000003,False
AMZN,trade,3297.96,2160,bearish,2026-04-22 19:25:57,2026-04-22,19,4.300000000000182,3294.1580000000004,False
AMZN,trade,3295.69,5874,neutral,2026-04-22 19:26:25,2026-04-22,19,-2.269999999999982,3295.1119999999996,True
AMZN,trade,3292.65,699,bearish,2026-04-22 19:26:29,2026-04-22,19,-3.0399999999999636,3295.214,False
AMZN,price_update,3293.05,2038,bullish,2026-04-22 19:26:34,2026-04-22,19,0.40000000000009095,3294.602,False
AMZN,trade,3291.5,8751,bullish,2026-04-22 19:26:47,2026-04-22,19,-1.550000000000182,3294.1699999999996,True
AMZN,trade,3296.0,1927,bullish,2026-04-22 19:26:51,2026-04-22,19,4.5,3293.778,False
AMZN,price_update,3298.13,6163,bearish,2026-04-22 19:26:53,2026-04-22,19,2.130000000000109,3294.2660000000005,True
AMZN,trade,3289.1,655,neutral,2026-04-22 19:27:18,2026-04-22,19,-9.0300000000002,3293.5559999999996,False
AMZN,trade,3296.07,629,bullish,2026-04-22 19:27:22,2026-04-22,19,6.970000000000255,3294.1600000000008,False
AMZN,price_update,3296.83,4997,bearish,2026-04-22 19:27:33,2026-04-22,19,0.7599999999997635,3295.226,True
AMZN,price_update,3300.53,9201,bullish,2026-04-22 19:27:34,2026-04-22,19,3.700000000000273,3296.132,True
AMZN,trade,3297.91,2586,neutral,2026-04-22 19:27:38,2026-04-22,19,-2.6200000000003456,3296.0879999999997,False
AMZN,price_update,3291.73,6503,neutral,2026-04-22 19:27:38,2026-04-22,19,-6.179999999999836,3296.614,True
AMZN,trade,3298.1,9343,bullish,2026-04-22 19:27:40,2026-04-22,19,6.369999999999891,3297.0199999999995,True
AMZN,trade,3295.48,1198,bullish,2026-04-22 19:28:03,2026-04-22,19,-2.619999999999891,3296.75,False
AMZN,price_update,3293.4,8296,bearish,2026-04-22 19:28:10,2026-04-22,19,-2.0799999999999272,3295.3239999999996,True
AMZN,trade,3298.1,5460,neutral,2026-04-22 19:28:22,2026-04-22,19,4.699999999999818,3295.3619999999996,True
AMZN,trade,3291.24,3754,neutral,2026-04-22 19:28:23,2026-04-22,19,-6.860000000000127,3295.264,False
AMZN,trade,3300.53,5249,neutral,2026-04-22 19:28:25,2026-04-22,19,9.290000000000418,3295.75,True
AMZN,price_update,3309.13,7694,neutral,2026-04-22 19:28:29,2026-04-22,19,8.599999999999909,3298.4800000000005,True
AMZN,trade,3299.02,9764,bearish,2026-04-22 19:28:47,2026-04-22,19,-10.110000000000127,3299.6040000000003,True
AMZN,trade,3292.4,125,neutral,2026-04-22 19:28:49,2026-04-22,19,-6.619999999999891,3298.464,False
AMZN,trade,3297.54,2910,bearish,2026-04-22 19:28:51,2026-04-22,19,5.139999999999873,3299.7239999999997,False
AMZN,trade,3299.04,7304,neutral,2026-04-22 19:29:04,2026-04-22,19,1.5,3299.4260000000004,True
AMZN,price_update,3282.99,5016,bullish,2026-04-22 19:29:04,2026-04-22,19,-16.050000000000182,3294.1980000000003,True
AMZN,price_update,3305.36,8489,bearish,2026-04-22 19:29:07,2026-04-22,19,22.370000000000346,3295.4660000000003,True
AMZN,price_update,3296.71,9757,bearish,2026-04-22 19:29:23,2026-04-22,19,-8.650000000000091,3296.328,True
AMZN,trade,3303.27,6945,bullish,2026-04-22 19:29:33,2026-04-22,19,6.559999999999945,3297.4739999999997,True
AMZN,price_update,3296.01,613,bullish,2026-04-22 19:29:37,2026-04-22,19,-7.2599999999997635,3296.868,False
AMZN,price_update,3298.26,1853,bullish,2026-04-22 19:29:39,2026-04-22,19,2.25,3299.922,False
AMZN,trade,3301.54,6743,bullish,2026-04-22 19:29:40,2026-04-22,19,3.2799999999997453,3299.1580000000004,True
AMZN,trade,3301.46,7980,neutral,2026-04-22 19:29:42,2026-04-22,19,-0.07999999999992724,3300.108,True
AMZN,trade,3296.6,6762,bullish,2026-04-22 19:30:08,2026-04-22,19,-4.860000000000127,3298.7740000000003,True
AMZN,trade,3297.78,9744,bearish,2026-04-22 19:30:15,2026-04-22,19,1.180000000000291,3299.1279999999997,True
AMZN,trade,3300.68,5367,bullish,2026-04-22 19:30:34,2026-04-22,19,2.899999999999636,3299.612,True
AMZN,price_update,3300.2,101,bearish,2026-04-22 19:30:38,2026-04-22,19,-0.4800000000000182,3299.344,False
AMZN,trade,3294.72,4606,bearish,2026-04-22 19:30:43,2026-04-22,19,-5.480000000000018,3297.996,False
AMZN,price_update,3296.18,6025,bullish,2026-04-22 19:30:48,2026-04-22,19,1.4600000000000364,3297.9119999999994,True
AMZN,price_update,3308.2,2497,bullish,2026-04-22 19:30:50,2026-04-22,19,12.019999999999982,3299.996,False
AMZN,trade,3308.47,7838,bearish,2026-04-22 19:30:58,2026-04-22,19,0.2699999999999818,3301.553999999999,True
AMZN,price_update,3296.23,356,bearish,2026-04-22 19:31:08,2026-04-22,19,-12.239999999999782,3300.7599999999998,False
AMZN,trade,3294.57,9621,bullish,2026-04-22 19:31:13,2026-04-22,19,-1.6599999999998545,3300.7300000000005,True
AMZN,price_update,3291.93,2396,bullish,2026-04-22 19:31:16,2026-04-22,19,-2.6400000000003274,3299.88,False
AMZN,trade,3294.52,9180,neutral,2026-04-22 19:31:16,2026-04-22,19,2.5900000000001455,3297.1439999999993,True
AMZN,trade,3295.94,8070,bullish,2026-04-22 19:31:27,2026-04-22,19,1.4200000000000728,3294.638,True
AMZN,price_update,3293.3,1135,bearish,2026-04-22 19:31:40,2026-04-22,19,-2.6399999999998727,3294.0520000000006,False
AMZN,trade,3289.08,5571,bullish,2026-04-22 19:31:57,2026-04-22,19,-4.220000000000255,3292.954,True
AMZN,trade,3285.9,6005,bullish,2026-04-22 19:32:00,2026-04-22,19,-3.1799999999998363,3291.7480000000005,True
AMZN,trade,3285.89,8439,neutral,2026-04-22 19:32:08,2026-04-22,19,-0.010000000000218279,3290.022,True
AMZN,price_update,3284.25,1821,bearish,2026-04-22 19:32:08,2026-04-22,19,-1.6399999999998727,3287.684,False
AMZN,trade,3285.18,763,bullish,2026-04-22 19:32:10,2026-04-22,19,0.9299999999998363,3286.06,False
AMZN,price_update,3308.08,3234,neutral,2026-04-22 19:32:16,2026-04-22,19,22.90000000000009,3289.8599999999997,False
AMZN,price_update,3292.78,1636,neutral,2026-04-22 19:32:22,2026-04-22,19,-15.299999999999727,3291.236,False
AMZN,trade,3295.3,7918,bearish,2026-04-22 19:32:34,2026-04-22,19,2.519999999999982,3293.118,True
AMZN,trade,3291.91,271,bearish,2026-04-22 19:32:47,2026-04-22,19,-3.3900000000003274,3294.65,False
AMZN,trade,3294.59,1933,bearish,2026-04-22 19:33:13,2026-04-22,19,2.680000000000291,3296.532,False
AMZN,price_update,3295.63,1369,bullish,2026-04-22 19:33:21,2026-04-22,19,1.0399999999999636,3294.042,False
AMZN,price_update,3296.67,5788,bullish,2026-04-22 19:33:24,2026-04-22,19,1.0399999999999636,3294.8199999999997,True
AMZN,price_update,3294.22,1681,bullish,2026-04-22 19:33:26,2026-04-22,19,-2.450000000000273,3294.6040000000003,False
AMZN,trade,3303.26,5405,bearish,2026-04-22 19:33:39,2026-04-22,19,9.040000000000418,3296.8740000000007,True
AMZN,trade,3295.98,172,bullish,2026-04-22 19:33:45,2026-04-22,19,-7.2800000000002,3297.1520000000005,False
AMZN,trade,3304.22,3521,bullish,2026-04-22 19:33:46,2026-04-22,19,8.239999999999782,3298.87,False
AMZN,price_update,3295.65,9620,bearish,2026-04-22 19:33:56,2026-04-22,19,-8.569999999999709,3298.666,True
AMZN,trade,3294.1,6058,bullish,2026-04-22 19:34:06,2026-04-22,19,-1.550000000000182,3298.642,True
AMZN,price_update,3290.97,2078,bullish,2026-04-22 19:34:08,2026-04-22,19,-3.130000000000109,3296.1839999999997,False
AMZN,trade,3297.18,5174,bullish,2026-04-22 19:34:09,2026-04-22,19,6.210000000000036,3296.424,True
AMZN,trade,3302.06,9928,bullish,2026-04-22 19:34:14,2026-04-22,19,4.880000000000109,3295.9919999999997,True
AMZN,trade,3295.36,4108,bullish,2026-04-22 19:34:15,2026-04-22,19,-6.699999999999818,3295.9339999999997,False
AMZN,price_update,3300.77,8735,bullish,2026-04-22 19:34:16,2026-04-22,19,5.4099999999998545,3297.268,True
AMZN,price_update,3296.73,9223,bearish,2026-04-22 19:34:22,2026-04-22,19,-4.039999999999964,3298.4199999999996,True
AMZN,trade,3305.04,2556,neutral,2026-04-22 19:34:57,2026-04-22,19,8.309999999999945,3299.9919999999997,False
AMZN,trade,3299.6,684,bullish,2026-04-22 19:35:05,2026-04-22,19,-5.440000000000055,3299.5,False
AMZN,price_update,3299.06,6483,bearish,2026-04-22 19:35:12,2026-04-22,19,-0.5399999999999636,3300.2400000000002,True
AMZN,price_update,3303.38,4934,neutral,2026-04-22 19:35:12,2026-04-22,19,4.320000000000164,3300.7619999999997,True
AMZN,trade,3293.59,3194,bearish,2026-04-22 19:35:23,2026-04-22,19,-9.789999999999964,3300.1339999999996,False
AMZN,trade,3293.49,5185,bullish,2026-04-22 19:35:25,2026-04-22,19,-0.1000000000003638,3297.8239999999996,True
AMZN,price_update,3298.69,8160,bearish,2026-04-22 19:36:14,2026-04-22,19,5.200000000000273,3297.642,True
AMZN,trade,3293.87,3624,bullish,2026-04-22 19:36:14,2026-04-22,19,-4.820000000000164,3296.6040000000003,False
AMZN,trade,3301.82,9147,bearish,2026-04-22 19:36:29,2026-04-22,19,7.950000000000273,3296.292,True
AMZN,price_update,3301.3,1625,bullish,2026-04-22 19:36:31,2026-04-22,19,-0.5199999999999818,3297.834,False
AMZN,trade,3295.32,4916,neutral,2026-04-22 19:36:57,2026-04-22,19,-5.980000000000018,3298.2,True
AMZN,trade,3298.68,3263,bullish,2026-04-22 19:37:04,2026-04-22,19,3.3599999999996726,3298.1980000000003,False
AMZN,trade,3292.97,1536,neutral,2026-04-22 19:37:37,2026-04-22,19,-5.710000000000036,3298.018,False
AMZN,trade,3305.4,4663,neutral,2026-04-22 19:37:46,2026-04-22,19,12.430000000000291,3298.7340000000004,False
AMZN,trade,3306.08,4168,bullish,2026-04-22 19:38:41,2026-04-22,19,0.6799999999998363,3299.69,False
AMZN,trade,3295.16,5355,bullish,2026-04-22 19:38:47,2026-04-22,19,-10.920000000000073,3299.6580000000004,True
AMZN,trade,3294.81,7398,bearish,2026-04-22 19:38:50,2026-04-22,19,-0.34999999999990905,3298.8839999999996,True
AMZN,trade,3294.49,4154,neutral,2026-04-22 19:38:59,2026-04-22,19,-0.3200000000001637,3299.1879999999996,False
AMZN,price_update,3298.29,4298,bearish,2026-04-22 19:39:02,2026-04-22,19,3.800000000000182,3297.7660000000005,False
AMZN,trade,3287.27,5985,neutral,2026-04-22 19:39:05,2026-04-22,19,-11.019999999999982,3294.004,True
AMZN,trade,3296.84,6968,bullish,2026-04-22 19:39:15,2026-04-22,19,9.570000000000164,3294.34,True
AMZN,price_update,3294.82,5584,neutral,2026-04-22 19:39:17,2026-04-22,19,-2.019999999999982,3294.3419999999996,True
AMZN,trade,3305.83,8389,bullish,2026-04-22 19:39:20,2026-04-22,19,11.009999999999764,3296.6100000000006,True
AMZN,trade,3296.33,8044,neutral,2026-04-22 19:39:33,2026-04-22,19,-9.5,3296.218,True
AMZN,price_update,3300.28,4883,neutral,2026-04-22 19:39:36,2026-04-22,19,3.950000000000273,3298.8199999999997,False
AMZN,price_update,3294.37,6214,neutral,2026-04-22 19:39:36,2026-04-22,19,-5.910000000000309,3298.326,True
AMZN,price_update,3296.73,172,neutral,2026-04-22 19:39:36,2026-04-22,19,2.3600000000001273,3298.708,False
AMZN,price_update,3296.42,3174,bearish,2026-04-22 19:39:38,2026-04-22,19,-0.30999999999994543,3296.826,False
AMZN,price_update,3309.71,238,bullish,2026-04-22 19:39:39,2026-04-22,19,13.289999999999964,3299.5020000000004,False
AMZN,price_update,3298.88,3129,neutral,2026-04-22 19:39:45,2026-04-22,19,-10.829999999999927,3299.222,False
AMZN,trade,3299.8,7548,neutral,2026-04-22 19:40:13,2026-04-22,19,0.9200000000000728,3300.308,True
AMZN,price_update,3281.98,3179,bullish,2026-04-22 19:40:16,2026-04-22,19,-17.820000000000164,3297.358,False
AMZN,trade,3297.87,5519,neutral,2026-04-22 19:40:25,2026-04-22,19,15.889999999999873,3297.6479999999997,True
AMZN,price_update,3303.49,9177,bearish,2026-04-22 19:40:37,2026-04-22,19,5.619999999999891,3296.404,True
AMZN,trade,3302.98,1087,bullish,2026-04-22 19:40:53,2026-04-22,19,-0.5099999999997635,3297.2239999999997,False
AMZN,price_update,3306.66,1000,bullish,2026-04-22 19:41:10,2026-04-22,19,3.6799999999998363,3298.596,False
AMZN,trade,3291.32,5851,neutral,2026-04-22 19:41:11,2026-04-22,19,-15.33999999999969,3300.464,True
AMZN,price_update,3307.32,3630,neutral,2026-04-22 19:41:34,2026-04-22,19,16.0,3302.3540000000003,False
AMZN,price_update,3295.56,9576,bullish,2026-04-22 19:41:37,2026-04-22,19,-11.760000000000218,3300.768,True
AMZN,price_update,3293.89,6621,bearish,2026-04-22 19:41:44,2026-04-22,19,-1.6700000000000728,3298.95,True
AMZN,trade,3296.0,4100,neutral,2026-04-22 19:42:03,2026-04-22,19,2.1100000000001273,3296.818,False
AMZN,trade,3293.21,3123,bullish,2026-04-22 19:42:03,2026-04-22,19,-2.7899999999999636,3297.196,False
AMZN,trade,3295.48,5320,neutral,2026-04-22 19:42:06,2026-04-22,19,2.269999999999982,3294.828,True
AMZN,trade,3301.25,1663,neutral,2026-04-22 19:42:15,2026-04-22,19,5.769999999999982,3295.9659999999994,False
AMZN,trade,3301.05,3882,neutral,2026-04-22 19:42:20,2026-04-22,19,-0.1999999999998181,3297.398,False
AMZN,price_update,3294.45,8727,bullish,2026-04-22 19:42:25,2026-04-22,19,-6.600000000000364,3297.0879999999997,True
AMZN,price_update,3294.61,6460,bullish,2026-04-22 19:42:26,2026-04-22,19,0.16000000000030923,3297.368,True
AMZN,trade,3297.77,5388,bullish,2026-04-22 19:43:12,2026-04-22,19,3.1599999999998545,3297.826,True
AMZN,trade,3295.74,9238,neutral,2026-04-22 19:43:25,2026-04-22,19,-2.0300000000002,3296.7239999999997,True
AMZN,price_update,3302.66,5524,bearish,2026-04-22 19:43:41,2026-04-22,19,6.920000000000073,3297.046,True
AMZN,price_update,3294.22,2046,neutral,2026-04-22 19:44:06,2026-04-22,19,-8.440000000000055,3297.0,False
AMZN,trade,3299.79,3757,bearish,2026-04-22 19:44:14,2026-04-22,19,5.570000000000164,3298.036,False
AMZN,trade,3307.44,9769,neutral,2026-04-22 19:44:22,2026-04-22,19,7.650000000000091,3299.97,True
AMZN,trade,3299.6,8102,neutral,2026-04-22 19:44:23,2026-04-22,19,-7.8400000000001455,3300.7419999999997,True
AMZN,trade,3290.66,421,neutral,2026-04-22 19:44:25,2026-04-22,19,-8.940000000000055,3298.3419999999996,False
AMZN,price_update,3296.56,6182,bullish,2026-04-22 19:44:26,2026-04-22,19,5.900000000000091,3298.81,True
AMZN,price_update,3293.67,7433,bullish,2026-04-22 19:44:27,2026-04-22,19,-2.8899999999998727,3297.5860000000002,True
AMZN,trade,3296.13,4023,bearish,2026-04-22 19:44:52,2026-04-22,19,2.4600000000000364,3295.3239999999996,False
AMZN,price_update,3299.33,3680,bullish,2026-04-22 19:45:02,2026-04-22,19,3.199999999999818,3295.2700000000004,False
AMZN,price_update,3303.16,7453,bullish,2026-04-22 19:45:11,2026-04-22,19,3.8299999999999272,3297.7700000000004,True
AMZN,price_update,3300.82,2769,bearish,2026-04-22 19:45:14,2026-04-22,19,-2.3399999999996908,3298.6220000000003,False
AMZN,price_update,3287.44,9914,neutral,2026-04-22 19:45:24,2026-04-22,19,-13.38000000000011,3297.376,True
AMZN,trade,3295.77,9907,neutral,2026-04-22 19:45:46,2026-04-22,19,8.329999999999927,3297.304,True
AMZN,trade,3302.8,7985,neutral,2026-04-22 19:45:53,2026-04-22,19,7.0300000000002,3297.9980000000005,True
AMZN,price_update,3303.52,5814,neutral,2026-04-22 19:45:58,2026-04-22,19,0.7199999999997999,3298.0700000000006,True
AMZN,price_update,3303.36,6947,bearish,2026-04-22 19:46:17,2026-04-22,19,-0.15999999999985448,3298.578,True
AMZN,price_update,3303.62,9427,neutral,2026-04-22 19:46:21,2026-04-22,19,0.25999999999976353,3301.814,True
AMZN,price_update,3297.91,4631,neutral,2026-04-22 19:46:44,2026-04-22,19,-5.710000000000036,3302.2419999999997,False
AMZN,price_update,3295.5,8556,bullish,2026-04-22 19:46:49,2026-04-22,19,-2.4099999999998545,3300.782,True
AMZN,price_update,3301.17,5351,bullish,2026-04-22 19:46:54,2026-04-22,19,5.670000000000073,3300.3120000000004,True
AMZN,price_update,3297.75,4636,neutral,2026-04-22 19:46:56,2026-04-22,19,-3.4200000000000728,3299.19,False
AMZN,trade,3302.16,1547,bullish,2026-04-22 19:47:21,2026-04-22,19,4.4099999999998545,3298.898,False
AMZN,price_update,3294.82,8818,bearish,2026-04-22 19:47:29,2026-04-22,19,-7.339999999999691,3298.28,True
AMZN,price_update,3309.28,5911,bullish,2026-04-22 19:47:30,2026-04-22,19,14.460000000000036,3301.036,True
AMZN,trade,3293.05,6125,bullish,2026-04-22 19:47:37,2026-04-22,19,-16.230000000000018,3299.4119999999994,True
AMZN,trade,3293.09,5879,bearish,2026-04-22 19:47:40,2026-04-22,19,0.03999999999996362,3298.4800000000005,True
AMZN,trade,3296.17,9684,neutral,2026-04-22 19:47:47,2026-04-22,19,3.0799999999999272,3297.282,True
AMZN,price_update,3304.31,9919,bearish,2026-04-22 19:47:52,2026-04-22,19,8.139999999999873,3299.1800000000003,True
AMZN,trade,3301.44,5373,neutral,2026-04-22 19:47:59,2026-04-22,19,-2.869999999999891,3297.612,True
AMZN,price_update,3295.99,8025,neutral,2026-04-22 19:48:01,2026-04-22,19,-5.450000000000273,3298.2,True
AMZN,price_update,3300.87,8593,bearish,2026-04-22 19:48:04,2026-04-22,19,4.880000000000109,3299.756,True
AMZN,price_update,3309.54,3552,neutral,2026-04-22 19:48:19,2026-04-22,19,8.670000000000073,3302.4300000000003,False
AMZN,price_update,3286.96,8941,bearish,2026-04-22 19:48:19,2026-04-22,19,-22.579999999999927,3298.96,True
AMZN,price_update,3294.02,5265,bearish,2026-04-22 19:48:29,2026-04-22,19,7.059999999999945,3297.476,True
AMZN,price_update,3294.51,6284,bullish,2026-04-22 19:48:30,2026-04-22,19,0.49000000000023647,3297.1800000000003,True
AMZN,price_update,3303.8,1389,bearish,2026-04-22 19:48:37,2026-04-22,19,9.289999999999964,3297.7660000000005,False
AMZN,price_update,3303.93,1174,neutral,2026-04-22 19:49:01,2026-04-22,19,0.1299999999996544,3296.6440000000002,False
AMZN,price_update,3296.86,149,neutral,2026-04-22 19:49:03,2026-04-22,19,-7.069999999999709,3298.6240000000007,False
AMZN,price_update,3286.15,8042,neutral,2026-04-22 19:49:07,2026-04-22,19,-10.710000000000036,3297.05,True
AMZN,trade,3299.79,4950,neutral,2026-04-22 19:49:21,2026-04-22,19,13.639999999999873,3298.1059999999998,True
AMZN,price_update,3296.37,8374,neutral,2026-04-22 19:49:32,2026-04-22,19,-3.4200000000000728,3296.62,True
AMZN,trade,3294.51,3725,bullish,2026-04-22 19:49:45,2026-04-22,19,-1.8599999999996726,3294.736,False
AMZN,price_update,3295.06,6310,bullish,2026-04-22 19:49:53,2026-04-22,19,0.5499999999997272,3294.376,True
AMZN,price_update,3304.38,8674,bullish,2026-04-22 19:50:01,2026-04-22,19,9.320000000000164,3298.022,True
AMZN,trade,3296.66,1237,bullish,2026-04-22 19:50:03,2026-04-22,19,-7.720000000000255,3297.3959999999997,False
AMZN,price_update,3292.59,1003,neutral,2026-04-22 19:50:05,2026-04-22,19,-4.069999999999709,3296.6400000000003,False
AMZN,trade,3300.34,8784,bearish,2026-04-22 19:50:21,2026-04-22,19,7.75,3297.8059999999996,True
AMZN,trade,3296.69,4905,bearish,2026-04-22 19:50:22,2026-04-22,19,-3.650000000000091,3298.132,False
AMZN,price_update,3297.03,9417,bullish,2026-04-22 19:50:27,2026-04-22,19,0.3400000000001455,3296.6620000000003,True
AMZN,trade,3293.32,5692,bullish,2026-04-22 19:50:30,2026-04-22,19,-3.7100000000000364,3295.994,True
AMZN,trade,3291.51,873,neutral,2026-04-22 19:50:34,2026-04-22,19,-1.8099999999999454,3295.778,False
AMZN,trade,3292.52,6347,bullish,2026-04-22 19:50:36,2026-04-22,19,1.0099999999997635,3294.214,True
AMZN,trade,3294.02,8747,bullish,2026-04-22 19:50:44,2026-04-22,19,1.5,3293.6800000000003,True
AMZN,price_update,3292.54,508,bearish,2026-04-22 19:50:49,2026-04-22,19,-1.4800000000000182,3292.782,False
AMZN,trade,3293.26,3909,bearish,2026-04-22 19:50:55,2026-04-22,19,0.7200000000002547,3292.7699999999995,False
AMZN,price_update,3292.69,151,bearish,2026-04-22 19:51:06,2026-04-22,19,-0.5700000000001637,3293.006,False
AMZN,price_update,3298.97,6383,neutral,2026-04-22 19:51:15,2026-04-22,19,6.279999999999745,3294.296,True
AMZN,trade,3294.74,7280,bearish,2026-04-22 19:51:17,2026-04-22,19,-4.230000000000018,3294.4399999999996,True
AMZN,price_update,3301.66,241,bearish,2026-04-22 19:51:27,2026-04-22,19,6.920000000000073,3296.264,False
AMZN,trade,3309.27,3214,neutral,2026-04-22 19:51:35,2026-04-22,19,7.610000000000127,3299.4659999999994,False
AMZN,trade,3284.19,9943,neutral,2026-04-22 19:51:35,2026-04-22,19,-25.079999999999927,3297.7659999999996,True
AMZN,trade,3294.52,6270,bullish,2026-04-22 19:51:49,2026-04-22,19,10.329999999999927,3296.876,True
AMZN,trade,3301.0,5510,neutral,2026-04-22 19:51:51,2026-04-22,19,6.480000000000018,3298.1279999999997,True
AMZN,trade,3296.74,6031,bullish,2026-04-22 19:52:18,2026-04-22,19,-4.260000000000218,3297.1440000000002,True
AMZN,trade,3284.39,709,bullish,2026-04-22 19:52:31,2026-04-22,19,-12.349999999999909,3292.168,False
AMZN,price_update,3294.61,6398,bearish,2026-04-22 19:52:38,2026-04-22,19,10.220000000000255,3294.2520000000004,True
AMZN,trade,3297.97,2355,bullish,2026-04-22 19:52:43,2026-04-22,19,3.3599999999996726,3294.942,False
AMZN,price_update,3299.82,5894,bearish,2026-04-22 19:52:46,2026-04-22,19,1.8500000000003638,3294.7059999999997,True
AMZN,trade,3296.59,8186,bullish,2026-04-22 19:53:04,2026-04-22,19,-3.230000000000018,3294.6760000000004,True
AMZN,trade,3299.88,9744,bearish,2026-04-22 19:53:05,2026-04-22,19,3.2899999999999636,3297.7740000000003,True
AMZN,trade,3300.09,8273,bearish,2026-04-22 19:53:09,2026-04-22,19,0.21000000000003638,3298.8700000000003,True
AMZN,price_update,3296.13,1073,bullish,2026-04-22 19:53:13,2026-04-22,19,-3.9600000000000364,3298.5019999999995,False
AMZN,trade,3298.14,275,bullish,2026-04-22 19:53:16,2026-04-22,19,2.0099999999997635,3298.166,False
AMZN,trade,3294.57,412,bearish,2026-04-22 19:53:32,2026-04-22,19,-3.569999999999709,3297.762,False
AMZN,price_update,3293.48,5145,bullish,2026-04-22 19:53:46,2026-04-22,19,-1.0900000000001455,3296.482,True
AMZN,price_update,3291.87,749,bearish,2026-04-22 19:53:53,2026-04-22,19,-1.6100000000001273,3294.8380000000006,False
AMZN,trade,3295.54,4195,bullish,2026-04-22 19:54:09,2026-04-22,19,3.6700000000000728,3294.72,False
